batch_id,step_id,step_code,step_name,sequence,step_start,step_end,duration_min,wait_before_min,target_temp_C,target_pH,equipment_id
B2025-00322,MIX-2,MIX,Mix,2,2025-11-23 07:46:00,2025-11-23 11:58:00,252,0,22,7.0,TAB-1
B2025-00322,HEAT-3,HEAT,Heat,3,2025-11-23 11:58:00,2025-11-23 13:35:00,97,0,37,7.0,TAB-1
B2025-00322,FLT-4,FLT,Filter,4,2025-11-23 14:35:00,2025-11-23 15:40:00,65,60,20,7.0,TAB-1
B2025-00322,FILL-5,FILL,Fill/Pack,5,2025-11-23 15:40:00,2025-11-23 18:31:00,171,0,20,7.0,TAB-1
B2025-00323,CHRG-1,CHRG,Charge,1,2025-11-23 16:00:00,2025-11-23 16:44:00,44,0,20,7.0,COAT-1
B2025-00323,MIX-2,MIX,Mix,2,2025-11-23 17:44:00,2025-11-23 20:47:00,183,60,22,7.0,COAT-1
B2025-00323,HEAT-3,HEAT,Heat,3,2025-11-23 20:47:00,2025-11-23 22:27:00,100,0,37,7.0,COAT-1
B2025-00323,FLT-4,FLT,Filter,4,2025-11-23 23:57:00,2025-11-24 00:51:00,54,90,20,7.0,COAT-1
B2025-00323,FILL-5,FILL,Fill/Pack,5,2025-11-24 02:21:00,2025-11-24 05:09:00,168,90,20,7.0,COAT-1
B2025-00324,CHRG-1,CHRG,Charge,1,2025-11-28 15:00:00,2025-11-28 16:35:00,95,0,20,7.0,VIAL-1
B2025-00324,MIX-2,MIX,Mix,2,2025-11-28 17:05:00,2025-11-28 19:03:00,118,30,22,7.0,VIAL-1
B2025-00324,HEAT-3,HEAT,Heat,3,2025-11-28 19:03:00,2025-11-28 21:35:00,152,0,37,7.0,VIAL-1
B2025-00324,HOLD-4,HOLD,Hold,4,2025-11-28 21:35:00,2025-11-29 02:58:00,323,0,37,7.0,VIAL-1
B2025-00324,COOL-5,COOL,Cool,5,2025-11-29 02:58:00,2025-11-29 04:10:00,72,0,5,7.0,VIAL-1
B2025-00324,FLT-6,FLT,Filter,6,2025-11-29 04:10:00,2025-11-29 05:38:00,88,0,20,7.0,VIAL-1
B2025-00324,FILL-7,FILL,Fill/Pack,7,2025-11-29 06:38:00,2025-11-29 09:22:00,164,60,20,7.0,VIAL-1
B2025-00325,CHRG-1,CHRG,Charge,1,2025-11-28 18:00:00,2025-11-28 18:59:00,59,0,20,7.0,VIAL-2
B2025-00325,MIX-2,MIX,Mix,2,2025-11-28 18:59:00,2025-11-28 21:02:00,123,0,22,7.0,VIAL-2
B2025-00325,HEAT-3,HEAT,Heat,3,2025-11-28 21:02:00,2025-11-28 21:55:00,53,0,37,7.0,VIAL-2
B2025-00325,HOLD-4,HOLD,Hold,4,2025-11-28 22:55:00,2025-11-29 04:13:00,318,60,37,7.0,VIAL-2
B2025-00325,COOL-5,COOL,Cool,5,2025-11-29 04:13:00,2025-11-29 05:43:00,90,0,5,7.0,VIAL-2
B2025-00325,FLT-6,FLT,Filter,6,2025-11-29 05:43:00,2025-11-29 08:27:00,164,0,20,7.0,VIAL-2
B2025-00325,FILL-7,FILL,Fill/Pack,7,2025-11-29 08:27:00,2025-11-29 10:34:00,127,0,20,7.0,VIAL-2
B2025-00326,CHRG-1,CHRG,Charge,1,2025-12-01 09:00:00,2025-12-01 10:16:00,76,0,20,7.0,VIAL-2
B2025-00326,MIX-2,MIX,Mix,2,2025-12-01 10:16:00,2025-12-01 12:08:00,112,0,22,7.0,VIAL-2
B2025-00326,HEAT-3,HEAT,Heat,3,2025-12-01 12:08:00,2025-12-01 15:30:00,202,0,37,7.0,VIAL-2
B2025-00326,HOLD-4,HOLD,Hold,4,2025-12-01 15:30:00,2025-12-01 21:35:00,365,0,37,7.0,VIAL-2
B2025-00326,COOL-5,COOL,Cool,5,2025-12-01 22:35:00,2025-12-01 23:55:00,80,60,5,7.0,VIAL-2
B2025-00326,FLT-6,FLT,Filter,6,2025-12-02 01:25:00,2025-12-02 03:44:00,139,90,20,7.0,VIAL-2
B2025-00326,FILL-7,FILL,Fill/Pack,7,2025-12-02 03:44:00,2025-12-02 06:19:00,155,0,20,7.0,VIAL-2
B2025-00327,CHRG-1,CHRG,Charge,1,2025-12-01 18:00:00,2025-12-01 19:32:00,92,0,20,7.0,VIAL-2
B2025-00327,MIX-2,MIX,Mix,2,2025-12-01 19:32:00,2025-12-02 00:27:00,295,0,22,7.0,VIAL-2
B2025-00327,HEAT-3,HEAT,Heat,3,2025-12-02 00:27:00,2025-12-02 03:04:00,157,0,37,7.0,VIAL-2
B2025-00327,HOLD-4,HOLD,Hold,4,2025-12-02 04:34:00,2025-12-02 06:59:00,145,90,37,7.0,VIAL-2
B2025-00327,COOL-5,COOL,Cool,5,2025-12-02 08:29:00,2025-12-02 09:58:00,89,90,5,7.0,VIAL-2
B2025-00327,FLT-6,FLT,Filter,6,2025-12-02 10:28:00,2025-12-02 12:28:00,120,30,20,7.0,VIAL-2
B2025-00327,FILL-7,FILL,Fill/Pack,7,2025-12-02 13:28:00,2025-12-02 16:16:00,168,60,20,7.0,VIAL-2
B2025-00328,CHRG-1,CHRG,Charge,1,2025-11-28 05:00:00,2025-11-28 05:53:00,53,0,20,7.0,COAT-1
B2025-00328,MIX-2,MIX,Mix,2,2025-11-28 07:23:00,2025-11-28 09:41:00,138,90,22,7.0,COAT-1
B2025-00328,HEAT-3,HEAT,Heat,3,2025-11-28 09:41:00,2025-11-28 11:31:00,110,0,37,7.0,COAT-1
B2025-00328,FLT-4,FLT,Filter,4,2025-11-28 11:31:00,2025-11-28 12:18:00,47,0,20,7.0,COAT-1
B2025-00328,FILL-5,FILL,Fill/Pack,5,2025-11-28 13:48:00,2025-11-28 16:33:00,165,90,20,7.0,COAT-1
B2025-00329,CHRG-1,CHRG,Charge,1,2025-11-30 10:00:00,2025-11-30 10:41:00,41,0,20,7.0,COAT-1
B2025-00329,MIX-2,MIX,Mix,2,2025-11-30 10:41:00,2025-11-30 11:57:00,76,0,22,7.0,COAT-1
B2025-00329,HEAT-3,HEAT,Heat,3,2025-11-30 13:27:00,2025-11-30 15:46:00,139,90,37,7.0,COAT-1
B2025-00329,FLT-4,FLT,Filter,4,2025-11-30 16:46:00,2025-11-30 17:43:00,57,60,20,7.0,COAT-1
B2025-00329,FILL-5,FILL,Fill/Pack,5,2025-11-30 17:43:00,2025-11-30 20:37:00,174,0,20,7.0,COAT-1
B2025-00330,CHRG-1,CHRG,Charge,1,2025-12-07 13:00:00,2025-12-07 13:50:00,50,0,20,7.0,COAT-1
B2025-00330,MIX-2,MIX,Mix,2,2025-12-07 13:50:00,2025-12-07 16:38:00,168,0,22,7.0,COAT-1
B2025-00330,HEAT-3,HEAT,Heat,3,2025-12-07 16:38:00,2025-12-07 18:08:00,90,0,37,7.0,COAT-1
B2025-00330,FLT-4,FLT,Filter,4,2025-12-07 19:38:00,2025-12-07 20:20:00,42,90,20,7.0,COAT-1
B2025-00330,FILL-5,FILL,Fill/Pack,5,2025-12-07 20:20:00,2025-12-08 01:02:00,282,0,20,7.0,COAT-1
B2025-00331,CHRG-1,CHRG,Charge,1,2025-12-08 20:00:00,2025-12-08 21:04:00,64,0,20,7.0,COAT-1
B2025-00331,MIX-2,MIX,Mix,2,2025-12-08 22:04:00,2025-12-08 23:17:00,73,60,22,7.0,COAT-1
B2025-00331,HEAT-3,HEAT,Heat,3,2025-12-08 23:17:00,2025-12-09 00:55:00,98,0,37,7.0,COAT-1
B2025-00331,FLT-4,FLT,Filter,4,2025-12-09 00:55:00,2025-12-09 01:33:00,38,0,20,7.0,COAT-1
B2025-00331,FILL-5,FILL,Fill/Pack,5,2025-12-09 02:33:00,2025-12-09 04:30:00,117,60,20,7.0,COAT-1
B2025-00332,CHRG-1,CHRG,Charge,1,2025-11-29 07:00:00,2025-11-29 08:11:00,71,0,20,7.0,VIAL-1
B2025-00332,MIX-2,MIX,Mix,2,2025-11-29 09:41:00,2025-11-29 12:54:00,193,90,22,7.0,VIAL-1
B2025-00332,HEAT-3,HEAT,Heat,3,2025-11-29 12:54:00,2025-11-29 14:14:00,80,0,37,7.0,VIAL-1
B2025-00332,HOLD-4,HOLD,Hold,4,2025-11-29 15:44:00,2025-11-29 19:00:00,196,90,37,7.0,VIAL-1
B2025-00332,COOL-5,COOL,Cool,5,2025-11-29 20:30:00,2025-11-29 21:24:00,54,90,5,7.0,VIAL-1
B2025-00332,FLT-6,FLT,Filter,6,2025-11-29 22:54:00,2025-11-30 01:32:00,158,90,20,7.0,VIAL-1
B2025-00332,FILL-7,FILL,Fill/Pack,7,2025-11-30 03:02:00,2025-11-30 05:46:00,164,90,20,7.0,VIAL-1
B2025-00333,CHRG-1,CHRG,Charge,1,2025-11-29 15:00:00,2025-11-29 16:05:00,65,0,20,7.0,VIAL-2
B2025-00333,MIX-2,MIX,Mix,2,2025-11-29 16:05:00,2025-11-29 18:16:00,131,0,22,7.0,VIAL-2
B2025-00333,HEAT-3,HEAT,Heat,3,2025-11-29 18:16:00,2025-11-29 19:47:00,91,0,37,7.0,VIAL-2
B2025-00333,HOLD-4,HOLD,Hold,4,2025-11-29 19:47:00,2025-11-29 23:14:00,207,0,37,7.0,VIAL-2
B2025-00333,COOL-5,COOL,Cool,5,2025-11-29 23:14:00,2025-11-30 00:34:00,80,0,5,7.0,VIAL-2
B2025-00333,FLT-6,FLT,Filter,6,2025-11-30 02:04:00,2025-11-30 04:14:00,130,90,20,7.0,VIAL-2
B2025-00333,FILL-7,FILL,Fill/Pack,7,2025-11-30 04:14:00,2025-11-30 06:31:00,137,0,20,7.0,VIAL-2
B2025-00334,CHRG-1,CHRG,Charge,1,2025-11-30 10:00:00,2025-11-30 12:13:00,133,0,20,7.0,VIAL-1
B2025-00334,MIX-2,MIX,Mix,2,2025-11-30 13:43:00,2025-11-30 17:17:00,214,90,22,7.0,VIAL-1
B2025-00334,HEAT-3,HEAT,Heat,3,2025-11-30 17:17:00,2025-11-30 19:03:00,106,0,37,7.0,VIAL-1
B2025-00334,HOLD-4,HOLD,Hold,4,2025-11-30 19:03:00,2025-11-30 23:22:00,259,0,37,7.0,VIAL-1
B2025-00334,COOL-5,COOL,Cool,5,2025-11-30 23:52:00,2025-12-01 01:15:00,83,30,5,7.0,VIAL-1
B2025-00334,FLT-6,FLT,Filter,6,2025-12-01 01:45:00,2025-12-01 03:45:00,120,30,20,7.0,VIAL-1
B2025-00334,FILL-7,FILL,Fill/Pack,7,2025-12-01 05:15:00,2025-12-01 07:58:00,163,90,20,7.0,VIAL-1
B2025-00335,CHRG-1,CHRG,Charge,1,2025-12-01 20:00:00,2025-12-01 20:59:00,59,0,20,7.0,VIAL-1
B2025-00335,MIX-2,MIX,Mix,2,2025-12-01 21:29:00,2025-12-01 23:20:00,111,30,22,7.0,VIAL-1
B2025-00335,HEAT-3,HEAT,Heat,3,2025-12-01 23:50:00,2025-12-02 01:13:00,83,30,37,7.0,VIAL-1
B2025-00335,HOLD-4,HOLD,Hold,4,2025-12-02 01:43:00,2025-12-02 05:54:00,251,30,37,7.0,VIAL-1
B2025-00335,COOL-5,COOL,Cool,5,2025-12-02 05:54:00,2025-12-02 07:02:00,68,0,5,7.0,VIAL-1
B2025-00335,FLT-6,FLT,Filter,6,2025-12-02 08:02:00,2025-12-02 10:21:00,139,60,20,7.0,VIAL-1
B2025-00335,FILL-7,FILL,Fill/Pack,7,2025-12-02 10:51:00,2025-12-02 13:52:00,181,30,20,7.0,VIAL-1
B2025-00336,CHRG-1,CHRG,Charge,1,2025-12-03 10:00:00,2025-12-03 11:42:00,102,0,20,7.0,VIAL-2
B2025-00336,MIX-2,MIX,Mix,2,2025-12-03 12:42:00,2025-12-03 15:01:00,139,60,22,7.0,VIAL-2
B2025-00336,HEAT-3,HEAT,Heat,3,2025-12-03 16:31:00,2025-12-03 18:34:00,123,90,37,7.0,VIAL-2
B2025-00336,HOLD-4,HOLD,Hold,4,2025-12-03 20:04:00,2025-12-03 22:48:00,164,90,37,7.0,VIAL-2
B2025-00336,COOL-5,COOL,Cool,5,2025-12-03 22:48:00,2025-12-03 23:40:00,52,0,5,7.0,VIAL-2
B2025-00336,FLT-6,FLT,Filter,6,2025-12-03 23:40:00,2025-12-04 01:26:00,106,0,20,7.0,VIAL-2
B2025-00336,FILL-7,FILL,Fill/Pack,7,2025-12-04 01:56:00,2025-12-04 04:49:00,173,30,20,7.0,VIAL-2
B2025-00337,CHRG-1,CHRG,Charge,1,2025-12-02 09:00:00,2025-12-02 10:19:00,79,0,20,7.0,VIAL-1
B2025-00337,MIX-2,MIX,Mix,2,2025-12-02 10:19:00,2025-12-02 13:34:00,195,0,22,7.0,VIAL-1
B2025-00337,HEAT-3,HEAT,Heat,3,2025-12-02 13:34:00,2025-12-02 15:32:00,118,0,37,7.0,VIAL-1
B2025-00337,HOLD-4,HOLD,Hold,4,2025-12-02 16:02:00,2025-12-02 20:15:00,253,30,37,7.0,VIAL-1
B2025-00337,COOL-5,COOL,Cool,5,2025-12-02 20:15:00,2025-12-02 21:28:00,73,0,5,7.0,VIAL-1
B2025-00337,FLT-6,FLT,Filter,6,2025-12-02 22:58:00,2025-12-03 01:48:00,170,90,20,7.0,VIAL-1
B2025-00337,FILL-7,FILL,Fill/Pack,7,2025-12-03 01:48:00,2025-12-03 03:54:00,126,0,20,7.0,VIAL-1
B2025-00338,CHRG-1,CHRG,Charge,1,2025-12-02 10:00:00,2025-12-02 11:43:00,103,0,20,7.0,VIAL-1
B2025-00338,MIX-2,MIX,Mix,2,2025-12-02 11:43:00,2025-12-02 14:32:00,169,0,22,7.0,VIAL-1
B2025-00338,HEAT-3,HEAT,Heat,3,2025-12-02 15:32:00,2025-12-02 17:14:00,102,60,37,7.0,VIAL-1
B2025-00338,HOLD-4,HOLD,Hold,4,2025-12-02 18:14:00,2025-12-02 23:41:00,327,60,37,7.0,VIAL-1
B2025-00338,COOL-5,COOL,Cool,5,2025-12-03 00:11:00,2025-12-03 01:09:00,58,30,5,7.0,VIAL-1
B2025-00338,FLT-6,FLT,Filter,6,2025-12-03 02:39:00,2025-12-03 04:08:00,89,90,20,7.0,VIAL-1
B2025-00338,FILL-7,FILL,Fill/Pack,7,2025-12-03 04:08:00,2025-12-03 06:47:00,159,0,20,7.0,VIAL-1
B2025-00339,CHRG-1,CHRG,Charge,1,2025-12-06 03:00:00,2025-12-06 04:14:00,74,0,20,7.0,VIAL-1
B2025-00339,MIX-2,MIX,Mix,2,2025-12-06 05:14:00,2025-12-06 07:39:00,145,60,22,7.0,VIAL-1
B2025-00339,HEAT-3,HEAT,Heat,3,2025-12-06 08:09:00,2025-12-06 10:49:00,160,30,37,7.0,VIAL-1
B2025-00339,HOLD-4,HOLD,Hold,4,2025-12-06 10:49:00,2025-12-06 13:28:00,159,0,37,7.0,VIAL-1
B2025-00339,COOL-5,COOL,Cool,5,2025-12-06 13:28:00,2025-12-06 15:53:00,145,0,5,7.0,VIAL-1
B2025-00339,FLT-6,FLT,Filter,6,2025-12-06 15:53:00,2025-12-06 18:26:00,153,0,20,7.0,VIAL-1
B2025-00339,FILL-7,FILL,Fill/Pack,7,2025-12-06 18:26:00,2025-12-06 22:35:00,249,0,20,7.0,VIAL-1
B2025-00340,CHRG-1,CHRG,Charge,1,2025-12-04 13:00:00,2025-12-04 14:44:00,104,0,20,7.0,F-301
B2025-00340,MIX-2,MIX,Mix,2,2025-12-04 14:44:00,2025-12-04 19:09:00,265,0,22,7.0,F-301
B2025-00340,HEAT-3,HEAT,Heat,3,2025-12-04 19:09:00,2025-12-04 20:35:00,86,0,37,7.0,F-301
B2025-00340,HOLD-4,HOLD,Hold,4,2025-12-04 20:35:00,2025-12-05 00:10:00,215,0,37,7.0,F-301
B2025-00340,COOL-5,COOL,Cool,5,2025-12-05 00:10:00,2025-12-05 01:36:00,86,0,5,7.0,F-301
B2025-00340,FLT-6,FLT,Filter,6,2025-12-05 02:06:00,2025-12-05 03:24:00,78,30,20,7.0,F-301
B2025-00340,FILL-7,FILL,Fill/Pack,7,2025-12-05 04:24:00,2025-12-05 07:58:00,214,60,20,7.0,F-301
B2025-00341,CHRG-1,CHRG,Charge,1,2025-12-07 08:00:00,2025-12-07 09:05:00,65,0,20,7.0,F-301
B2025-00341,MIX-2,MIX,Mix,2,2025-12-07 09:05:00,2025-12-07 12:02:00,177,0,22,7.0,F-301
B2025-00341,HEAT-3,HEAT,Heat,3,2025-12-07 12:02:00,2025-12-07 14:20:00,138,0,37,7.0,F-301
B2025-00341,HOLD-4,HOLD,Hold,4,2025-12-07 14:20:00,2025-12-07 18:05:00,225,0,37,7.0,F-301
B2025-00341,COOL-5,COOL,Cool,5,2025-12-07 18:05:00,2025-12-07 19:54:00,109,0,5,7.0,F-301
B2025-00341,FLT-6,FLT,Filter,6,2025-12-07 20:24:00,2025-12-07 21:58:00,94,30,20,7.0,F-301
B2025-00341,FILL-7,FILL,Fill/Pack,7,2025-12-07 21:58:00,2025-12-08 02:01:00,243,0,20,7.0,F-301
B2025-00342,CHRG-1,CHRG,Charge,1,2025-12-08 17:00:00,2025-12-08 18:19:00,79,0,20,7.0,F-301
B2025-00342,MIX-2,MIX,Mix,2,2025-12-08 18:19:00,2025-12-08 21:06:00,167,0,22,7.0,F-301
B2025-00342,HEAT-3,HEAT,Heat,3,2025-12-08 21:06:00,2025-12-08 23:29:00,143,0,37,7.0,F-301
B2025-00342,HOLD-4,HOLD,Hold,4,2025-12-08 23:29:00,2025-12-09 05:26:00,357,0,37,7.0,F-301
B2025-00342,COOL-5,COOL,Cool,5,2025-12-09 05:26:00,2025-12-09 06:39:00,73,0,5,7.0,F-301
B2025-00342,FLT-6,FLT,Filter,6,2025-12-09 06:39:00,2025-12-09 08:53:00,134,0,20,7.0,F-301
B2025-00342,FILL-7,FILL,Fill/Pack,7,2025-12-09 10:23:00,2025-12-09 13:15:00,172,90,20,7.0,F-301
B2025-00343,CHRG-1,CHRG,Charge,1,2025-12-08 23:00:00,2025-12-09 00:23:00,83,0,20,7.0,C-201
B2025-00343,MIX-2,MIX,Mix,2,2025-12-09 00:53:00,2025-12-09 02:42:00,109,30,22,7.0,C-201
B2025-00343,HEAT-3,HEAT,Heat,3,2025-12-09 02:42:00,2025-12-09 05:12:00,150,0,37,7.0,C-201
B2025-00343,HOLD-4,HOLD,Hold,4,2025-12-09 05:12:00,2025-12-09 08:18:00,186,0,37,7.0,C-201
B2025-00343,COOL-5,COOL,Cool,5,2025-12-09 08:48:00,2025-12-09 10:14:00,86,30,5,7.0,C-201
B2025-00343,FLT-6,FLT,Filter,6,2025-12-09 10:44:00,2025-12-09 13:15:00,151,30,20,7.0,C-201
B2025-00343,FILL-7,FILL,Fill/Pack,7,2025-12-09 13:45:00,2025-12-09 17:01:00,196,30,20,7.0,C-201
B2025-00344,CHRG-1,CHRG,Charge,1,2025-12-14 02:00:00,2025-12-14 03:23:00,83,0,20,7.0,VIAL-2
B2025-00344,MIX-2,MIX,Mix,2,2025-12-14 03:23:00,2025-12-14 08:06:00,283,0,22,7.0,VIAL-2
B2025-00344,HEAT-3,HEAT,Heat,3,2025-12-14 08:36:00,2025-12-14 10:51:00,135,30,37,7.0,VIAL-2
B2025-00344,HOLD-4,HOLD,Hold,4,2025-12-14 10:51:00,2025-12-14 14:15:00,204,0,37,7.0,VIAL-2
B2025-00344,COOL-5,COOL,Cool,5,2025-12-14 14:15:00,2025-12-14 16:18:00,123,0,5,7.0,VIAL-2
B2025-00344,FLT-6,FLT,Filter,6,2025-12-14 16:48:00,2025-12-14 19:37:00,169,30,20,7.0,VIAL-2
B2025-00344,FILL-7,FILL,Fill/Pack,7,2025-12-14 20:07:00,2025-12-14 22:55:00,168,30,20,7.0,VIAL-2
B2025-00345,CHRG-1,CHRG,Charge,1,2025-12-15 12:00:00,2025-12-15 13:21:00,81,0,20,7.0,VIAL-2
B2025-00345,MIX-2,MIX,Mix,2,2025-12-15 14:21:00,2025-12-15 18:30:00,249,60,22,7.0,VIAL-2
B2025-00345,HEAT-3,HEAT,Heat,3,2025-12-15 18:30:00,2025-12-15 20:25:00,115,0,37,7.0,VIAL-2
B2025-00345,HOLD-4,HOLD,Hold,4,2025-12-15 20:25:00,2025-12-15 23:47:00,202,0,37,7.0,VIAL-2
B2025-00345,COOL-5,COOL,Cool,5,2025-12-16 01:17:00,2025-12-16 02:33:00,76,90,5,7.0,VIAL-2
B2025-00345,FLT-6,FLT,Filter,6,2025-12-16 04:03:00,2025-12-16 07:37:00,214,90,20,7.0,VIAL-2
B2025-00345,FILL-7,FILL,Fill/Pack,7,2025-12-16 07:37:00,2025-12-16 10:01:00,144,0,20,7.0,VIAL-2
B2025-00346,CHRG-1,CHRG,Charge,1,2025-12-16 05:00:00,2025-12-16 07:26:00,146,0,20,7.0,VIAL-2
B2025-00346,MIX-2,MIX,Mix,2,2025-12-16 08:26:00,2025-12-16 10:53:00,147,60,22,7.0,VIAL-2
B2025-00346,HEAT-3,HEAT,Heat,3,2025-12-16 11:23:00,2025-12-16 12:53:00,90,30,37,7.0,VIAL-2
B2025-00346,HOLD-4,HOLD,Hold,4,2025-12-16 13:53:00,2025-12-16 17:44:00,231,60,37,7.0,VIAL-2
B2025-00346,COOL-5,COOL,Cool,5,2025-12-16 17:44:00,2025-12-16 20:12:00,148,0,5,7.0,VIAL-2
B2025-00346,FLT-6,FLT,Filter,6,2025-12-16 21:12:00,2025-12-16 22:44:00,92,60,20,7.0,VIAL-2
B2025-00346,FILL-7,FILL,Fill/Pack,7,2025-12-16 22:44:00,2025-12-17 00:06:00,82,0,20,7.0,VIAL-2
B2025-00347,CHRG-1,CHRG,Charge,1,2025-12-20 17:00:00,2025-12-20 18:05:00,65,0,20,7.0,VIAL-2
B2025-00347,MIX-2,MIX,Mix,2,2025-12-20 19:05:00,2025-12-20 21:57:00,172,60,22,7.0,VIAL-2
B2025-00347,HEAT-3,HEAT,Heat,3,2025-12-20 23:27:00,2025-12-21 01:57:00,150,90,37,7.0,VIAL-2
B2025-00347,HOLD-4,HOLD,Hold,4,2025-12-21 02:27:00,2025-12-21 05:15:00,168,30,37,7.0,VIAL-2
B2025-00347,COOL-5,COOL,Cool,5,2025-12-21 06:15:00,2025-12-21 07:50:00,95,60,5,7.0,VIAL-2
B2025-00347,FLT-6,FLT,Filter,6,2025-12-21 07:50:00,2025-12-21 10:42:00,172,0,20,7.0,VIAL-2
B2025-00347,FILL-7,FILL,Fill/Pack,7,2025-12-21 11:12:00,2025-12-21 14:39:00,207,30,20,7.0,VIAL-2
B2025-00348,CHRG-1,CHRG,Charge,1,2025-12-09 16:00:00,2025-12-09 17:56:00,116,0,20,7.0,C-201
B2025-00348,MIX-2,MIX,Mix,2,2025-12-09 18:26:00,2025-12-09 20:57:00,151,30,22,7.0,C-201
B2025-00348,HEAT-3,HEAT,Heat,3,2025-12-09 20:57:00,2025-12-09 23:04:00,127,0,37,7.0,C-201
B2025-00348,HOLD-4,HOLD,Hold,4,2025-12-09 23:04:00,2025-12-10 04:28:00,324,0,37,7.0,C-201
B2025-00348,COOL-5,COOL,Cool,5,2025-12-10 04:28:00,2025-12-10 05:44:00,76,0,5,7.0,C-201
B2025-00348,FLT-6,FLT,Filter,6,2025-12-10 05:44:00,2025-12-10 06:57:00,73,0,20,7.0,C-201
B2025-00348,FILL-7,FILL,Fill/Pack,7,2025-12-10 06:57:00,2025-12-10 11:39:00,282,0,20,7.0,C-201
B2025-00349,CHRG-1,CHRG,Charge,1,2025-12-12 22:00:00,2025-12-12 23:45:00,105,0,20,7.0,C-201
B2025-00349,MIX-2,MIX,Mix,2,2025-12-13 01:15:00,2025-12-13 04:39:00,204,90,22,7.0,C-201
B2025-00349,HEAT-3,HEAT,Heat,3,2025-12-13 05:09:00,2025-12-13 06:59:00,110,30,37,7.0,C-201
B2025-00349,HOLD-4,HOLD,Hold,4,2025-12-13 06:59:00,2025-12-13 09:42:00,163,0,37,7.0,C-201
B2025-00349,COOL-5,COOL,Cool,5,2025-12-13 11:12:00,2025-12-13 12:57:00,105,90,5,7.0,C-201
B2025-00349,FLT-6,FLT,Filter,6,2025-12-13 12:57:00,2025-12-13 14:30:00,93,0,20,7.0,C-201
B2025-00349,FILL-7,FILL,Fill/Pack,7,2025-12-13 15:30:00,2025-12-13 21:16:00,346,60,20,7.0,C-201
B2025-00350,CHRG-1,CHRG,Charge,1,2025-12-13 04:00:00,2025-12-13 05:23:00,83,0,20,7.0,C-201
B2025-00350,MIX-2,MIX,Mix,2,2025-12-13 05:23:00,2025-12-13 09:34:00,251,0,22,7.0,C-201
B2025-00350,HEAT-3,HEAT,Heat,3,2025-12-13 10:04:00,2025-12-13 12:10:00,126,30,37,7.0,C-201
B2025-00350,HOLD-4,HOLD,Hold,4,2025-12-13 13:10:00,2025-12-13 16:22:00,192,60,37,7.0,C-201
B2025-00350,COOL-5,COOL,Cool,5,2025-12-13 16:52:00,2025-12-13 19:30:00,158,30,5,7.0,C-201
B2025-00350,FLT-6,FLT,Filter,6,2025-12-13 20:30:00,2025-12-13 22:31:00,121,60,20,7.0,C-201
B2025-00350,FILL-7,FILL,Fill/Pack,7,2025-12-13 22:31:00,2025-12-14 02:17:00,226,0,20,7.0,C-201
B2025-00351,CHRG-1,CHRG,Charge,1,2025-12-13 16:00:00,2025-12-13 18:44:00,164,0,20,7.0,F-301
B2025-00351,MIX-2,MIX,Mix,2,2025-12-13 18:44:00,2025-12-13 23:09:00,265,0,22,7.0,F-301
B2025-00351,HEAT-3,HEAT,Heat,3,2025-12-14 00:39:00,2025-12-14 02:25:00,106,90,37,7.0,F-301
B2025-00351,HOLD-4,HOLD,Hold,4,2025-12-14 03:25:00,2025-12-14 06:17:00,172,60,37,7.0,F-301
B2025-00351,COOL-5,COOL,Cool,5,2025-12-14 07:17:00,2025-12-14 08:56:00,99,60,5,7.0,F-301
B2025-00351,FLT-6,FLT,Filter,6,2025-12-14 09:56:00,2025-12-14 11:59:00,123,60,20,7.0,F-301
B2025-00351,FILL-7,FILL,Fill/Pack,7,2025-12-14 12:29:00,2025-12-14 15:49:00,200,30,20,7.0,F-301
B2025-00352,CHRG-1,CHRG,Charge,1,2025-12-13 21:00:00,2025-12-13 22:05:00,65,0,20,7.0,C-201
B2025-00352,MIX-2,MIX,Mix,2,2025-12-13 22:05:00,2025-12-14 02:35:00,270,0,22,7.0,C-201
B2025-00352,HEAT-3,HEAT,Heat,3,2025-12-14 03:35:00,2025-12-14 06:51:00,196,60,37,7.0,C-201
B2025-00352,HOLD-4,HOLD,Hold,4,2025-12-14 07:51:00,2025-12-14 18:08:00,617,60,37,7.0,C-201
B2025-00352,COOL-5,COOL,Cool,5,2025-12-14 19:08:00,2025-12-14 20:12:00,64,60,5,7.0,C-201
B2025-00352,FLT-6,FLT,Filter,6,2025-12-14 20:12:00,2025-12-14 22:21:00,129,0,20,7.0,C-201
B2025-00352,FILL-7,FILL,Fill/Pack,7,2025-12-14 22:21:00,2025-12-14 23:57:00,96,0,20,7.0,C-201
B2025-00353,CHRG-1,CHRG,Charge,1,2025-12-17 09:00:00,2025-12-17 11:40:00,160,0,20,7.0,VIAL-2
B2025-00353,MIX-2,MIX,Mix,2,2025-12-17 11:40:00,2025-12-17 14:02:00,142,0,22,7.0,VIAL-2
B2025-00353,HEAT-3,HEAT,Heat,3,2025-12-17 14:02:00,2025-12-17 15:14:00,72,0,37,7.0,VIAL-2
B2025-00353,HOLD-4,HOLD,Hold,4,2025-12-17 15:14:00,2025-12-17 18:42:00,208,0,37,7.0,VIAL-2
B2025-00353,COOL-5,COOL,Cool,5,2025-12-17 19:12:00,2025-12-17 20:01:00,49,30,5,7.0,VIAL-2
