sample_id,batch_id,material_id,test_name,analyte,result_value,unit,spec_low,spec_high,result_status,sampled_ts,received_ts,approved_ts,analyst_id,tat_days
S-B2025-00316-Assay,B2025-00316,FG-MAB1-FILL,Assay,API,100.2103,%,95.0,105.0,PASS,2025-11-16 23:17:00,2025-11-17 01:17:00,2025-11-18 21:58:58.662260,AN020,1.9458178502314816
S-B2025-00316-Impurity A,B2025-00316,FG-MAB1-FILL,Impurity A,Imp A,0.1816,%,0.0,0.5,PASS,2025-11-16 23:17:00,2025-11-17 01:17:00,2025-11-18 21:58:58.662260,AN013,1.9458178502314816
S-B2025-00316-pH,B2025-00316,FG-MAB1-FILL,pH,pH,6.798,,6.8,7.4,PASS,2025-11-16 23:17:00,2025-11-17 01:17:00,2025-11-18 21:58:58.662260,AN003,1.9458178502314816
S-B2025-00316-Endotoxin,B2025-00316,FG-MAB1-FILL,Endotoxin,EU/mL,0.0209,EU/mL,0.0,0.25,PASS,2025-11-16 23:17:00,2025-11-17 01:17:00,2025-11-18 21:58:58.662260,AN013,1.9458178502314816
S-B2025-00316-Bioburden,B2025-00316,FG-MAB1-FILL,Bioburden,CFU/mL,3.792,CFU/mL,0.0,10.0,PASS,2025-11-16 23:17:00,2025-11-17 01:17:00,2025-11-18 21:58:58.662260,AN012,1.9458178502314816
S-B2025-00317-Assay,B2025-00317,FG-MAB1-FILL,Assay,API,101.4969,%,95.0,105.0,PASS,2025-11-17 09:02:00,2025-11-17 10:02:00,2025-11-18 20:39:50.696062,AN017,1.4846145377546296
S-B2025-00317-Impurity A,B2025-00317,FG-MAB1-FILL,Impurity A,Imp A,0.0881,%,0.0,0.5,PASS,2025-11-17 09:02:00,2025-11-17 10:02:00,2025-11-18 20:39:50.696062,AN019,1.4846145377546296
S-B2025-00317-pH,B2025-00317,FG-MAB1-FILL,pH,pH,7.1711,,6.8,7.4,PASS,2025-11-17 09:02:00,2025-11-17 10:02:00,2025-11-18 20:39:50.696062,AN004,1.4846145377546296
S-B2025-00317-Endotoxin,B2025-00317,FG-MAB1-FILL,Endotoxin,EU/mL,0.0018,EU/mL,0.0,0.25,PASS,2025-11-17 09:02:00,2025-11-17 10:02:00,2025-11-18 20:39:50.696062,AN016,1.4846145377546296
S-B2025-00317-Bioburden,B2025-00317,FG-MAB1-FILL,Bioburden,CFU/mL,0.4037,CFU/mL,0.0,10.0,PASS,2025-11-17 09:02:00,2025-11-17 10:02:00,2025-11-18 20:39:50.696062,AN010,1.4846145377546296
S-B2025-00318-Assay,B2025-00318,FG-MAB1-FILL,Assay,API,99.8993,%,95.0,105.0,PASS,2025-11-20 07:30:00,2025-11-20 08:30:00,2025-11-21 07:16:50.523159,AN018,0.9908625365625
S-B2025-00318-Impurity A,B2025-00318,FG-MAB1-FILL,Impurity A,Imp A,0.1196,%,0.0,0.5,PASS,2025-11-20 07:30:00,2025-11-20 08:30:00,2025-11-21 07:16:50.523159,AN001,0.9908625365625
S-B2025-00318-pH,B2025-00318,FG-MAB1-FILL,pH,pH,7.1137,,6.8,7.4,PASS,2025-11-20 07:30:00,2025-11-20 08:30:00,2025-11-21 07:16:50.523159,AN017,0.9908625365625
S-B2025-00318-Endotoxin,B2025-00318,FG-MAB1-FILL,Endotoxin,EU/mL,0.0285,EU/mL,0.0,0.25,PASS,2025-11-20 07:30:00,2025-11-20 08:30:00,2025-11-21 07:16:50.523159,AN019,0.9908625365625
S-B2025-00318-Bioburden,B2025-00318,FG-MAB1-FILL,Bioburden,CFU/mL,1.1154,CFU/mL,0.0,10.0,PASS,2025-11-20 07:30:00,2025-11-20 08:30:00,2025-11-21 07:16:50.523159,AN004,0.9908625365625
S-B2025-00319-Assay,B2025-00319,FG-SMALLM,Assay,API,97.8722,%,95.0,105.0,PASS,2025-11-19 17:18:00,2025-11-19 23:18:00,2025-11-21 17:05:36.016537,AN020,1.9913890802893517
S-B2025-00319-Impurity A,B2025-00319,FG-SMALLM,Impurity A,Imp A,0.7022,%,0.0,0.5,OOS,2025-11-19 17:18:00,2025-11-19 23:18:00,2025-11-21 17:05:36.016537,AN015,1.9913890802893517
S-B2025-00319-pH,B2025-00319,FG-SMALLM,pH,pH,7.1791,,6.8,7.4,PASS,2025-11-19 17:18:00,2025-11-19 23:18:00,2025-11-21 17:05:36.016537,AN005,1.9913890802893517
S-B2025-00319-Endotoxin,B2025-00319,FG-SMALLM,Endotoxin,EU/mL,0.0989,EU/mL,0.0,0.25,PASS,2025-11-19 17:18:00,2025-11-19 23:18:00,2025-11-21 17:05:36.016537,AN003,1.9913890802893517
S-B2025-00319-Bioburden,B2025-00319,FG-SMALLM,Bioburden,CFU/mL,0.5221,CFU/mL,0.0,10.0,PASS,2025-11-19 17:18:00,2025-11-19 23:18:00,2025-11-21 17:05:36.016537,AN002,1.9913890802893517
S-B2025-00320-Assay,B2025-00320,FG-SMALLM,Assay,API,100.0064,%,95.0,105.0,PASS,2025-11-21 13:56:00,2025-11-21 14:56:00,2025-11-22 22:55:17.680607,AN018,1.3745101922106482
S-B2025-00320-Impurity A,B2025-00320,FG-SMALLM,Impurity A,Imp A,0.2338,%,0.0,0.5,PASS,2025-11-21 13:56:00,2025-11-21 14:56:00,2025-11-22 22:55:17.680607,AN001,1.3745101922106482
S-B2025-00320-pH,B2025-00320,FG-SMALLM,pH,pH,6.7559,,6.8,7.4,PASS,2025-11-21 13:56:00,2025-11-21 14:56:00,2025-11-22 22:55:17.680607,AN017,1.3745101922106482
S-B2025-00320-Endotoxin,B2025-00320,FG-SMALLM,Endotoxin,EU/mL,0.0664,EU/mL,0.0,0.25,PASS,2025-11-21 13:56:00,2025-11-21 14:56:00,2025-11-22 22:55:17.680607,AN018,1.3745101922106482
S-B2025-00320-Bioburden,B2025-00320,FG-SMALLM,Bioburden,CFU/mL,2.5745,CFU/mL,0.0,10.0,PASS,2025-11-21 13:56:00,2025-11-21 14:56:00,2025-11-22 22:55:17.680607,AN011,1.3745101922106482
S-B2025-00321-Assay,B2025-00321,FG-SMALLM,Assay,API,99.2752,%,95.0,105.0,PASS,2025-11-21 15:50:00,2025-11-21 20:50:00,2025-11-23 16:16:56.138162,AN004,2.018705302800926
S-B2025-00321-Impurity A,B2025-00321,FG-SMALLM,Impurity A,Imp A,0.1942,%,0.0,0.5,PASS,2025-11-21 15:50:00,2025-11-21 20:50:00,2025-11-23 16:16:56.138162,AN002,2.018705302800926
S-B2025-00321-pH,B2025-00321,FG-SMALLM,pH,pH,7.0456,,6.8,7.4,PASS,2025-11-21 15:50:00,2025-11-21 20:50:00,2025-11-23 16:16:56.138162,AN007,2.018705302800926
S-B2025-00321-Endotoxin,B2025-00321,FG-SMALLM,Endotoxin,EU/mL,0.0831,EU/mL,0.0,0.25,PASS,2025-11-21 15:50:00,2025-11-21 20:50:00,2025-11-23 16:16:56.138162,AN007,2.018705302800926
S-B2025-00321-Bioburden,B2025-00321,FG-SMALLM,Bioburden,CFU/mL,1.0608,CFU/mL,0.0,10.0,PASS,2025-11-21 15:50:00,2025-11-21 20:50:00,2025-11-23 16:16:56.138162,AN020,2.018705302800926
S-B2025-00322-Assay,B2025-00322,FG-SMALLM,Assay,API,102.3866,%,95.0,105.0,PASS,2025-11-23 11:31:00,2025-11-23 12:31:00,2025-11-24 15:00:30.178926,AN006,1.145488182013889
S-B2025-00322-Impurity A,B2025-00322,FG-SMALLM,Impurity A,Imp A,0.0438,%,0.0,0.5,PASS,2025-11-23 11:31:00,2025-11-23 12:31:00,2025-11-24 15:00:30.178926,AN009,1.145488182013889
S-B2025-00322-pH,B2025-00322,FG-SMALLM,pH,pH,7.1186,,6.8,7.4,PASS,2025-11-23 11:31:00,2025-11-23 12:31:00,2025-11-24 15:00:30.178926,AN005,1.145488182013889
S-B2025-00322-Endotoxin,B2025-00322,FG-SMALLM,Endotoxin,EU/mL,0.0055,EU/mL,0.0,0.25,PASS,2025-11-23 11:31:00,2025-11-23 12:31:00,2025-11-24 15:00:30.178926,AN009,1.145488182013889
S-B2025-00322-Bioburden,B2025-00322,FG-SMALLM,Bioburden,CFU/mL,3.3729,CFU/mL,0.0,10.0,PASS,2025-11-23 11:31:00,2025-11-23 12:31:00,2025-11-24 15:00:30.178926,AN007,1.145488182013889
S-B2025-00323-Assay,B2025-00323,FG-SMALLM,Assay,API,99.2339,%,95.0,105.0,PASS,2025-11-23 23:09:00,2025-11-24 04:09:00,2025-11-25 01:01:06.991915,AN020,1.0778587027199076
S-B2025-00323-Impurity A,B2025-00323,FG-SMALLM,Impurity A,Imp A,0.0339,%,0.0,0.5,PASS,2025-11-23 23:09:00,2025-11-24 04:09:00,2025-11-25 01:01:06.991915,AN011,1.0778587027199076
S-B2025-00323-pH,B2025-00323,FG-SMALLM,pH,pH,7.1622,,6.8,7.4,PASS,2025-11-23 23:09:00,2025-11-24 04:09:00,2025-11-25 01:01:06.991915,AN001,1.0778587027199076
S-B2025-00323-Endotoxin,B2025-00323,FG-SMALLM,Endotoxin,EU/mL,0.0027,EU/mL,0.0,0.25,PASS,2025-11-23 23:09:00,2025-11-24 04:09:00,2025-11-25 01:01:06.991915,AN009,1.0778587027199076
S-B2025-00323-Bioburden,B2025-00323,FG-SMALLM,Bioburden,CFU/mL,2.2733,CFU/mL,0.0,10.0,PASS,2025-11-23 23:09:00,2025-11-24 04:09:00,2025-11-25 01:01:06.991915,AN018,1.0778587027199076
S-B2025-00324-Assay,B2025-00324,FG-VA01,Assay,API,100.1186,%,95.0,105.0,PASS,2025-11-29 02:22:00,2025-11-29 03:22:00,2025-11-30 16:58:45.507289,AN011,1.6088600380671296
S-B2025-00324-Impurity A,B2025-00324,FG-VA01,Impurity A,Imp A,0.2588,%,0.0,0.5,PASS,2025-11-29 02:22:00,2025-11-29 03:22:00,2025-11-30 16:58:45.507289,AN008,1.6088600380671296
S-B2025-00324-pH,B2025-00324,FG-VA01,pH,pH,6.8028,,6.8,7.4,PASS,2025-11-29 02:22:00,2025-11-29 03:22:00,2025-11-30 16:58:45.507289,AN008,1.6088600380671296
S-B2025-00324-Endotoxin,B2025-00324,FG-VA01,Endotoxin,EU/mL,0.1463,EU/mL,0.0,0.25,PASS,2025-11-29 02:22:00,2025-11-29 03:22:00,2025-11-30 16:58:45.507289,AN004,1.6088600380671296
S-B2025-00324-Bioburden,B2025-00324,FG-VA01,Bioburden,CFU/mL,5.1755,CFU/mL,0.0,10.0,PASS,2025-11-29 02:22:00,2025-11-29 03:22:00,2025-11-30 16:58:45.507289,AN010,1.6088600380671296
S-B2025-00325-Assay,B2025-00325,FG-VA01,Assay,API,99.7192,%,95.0,105.0,PASS,2025-11-29 02:34:00,2025-11-29 03:34:00,2025-11-30 12:09:21.787732,AN010,1.3995577283796297
S-B2025-00325-Impurity A,B2025-00325,FG-VA01,Impurity A,Imp A,0.0392,%,0.0,0.5,PASS,2025-11-29 02:34:00,2025-11-29 03:34:00,2025-11-30 12:09:21.787732,AN002,1.3995577283796297
S-B2025-00325-pH,B2025-00325,FG-VA01,pH,pH,7.1742,,6.8,7.4,PASS,2025-11-29 02:34:00,2025-11-29 03:34:00,2025-11-30 12:09:21.787732,AN013,1.3995577283796297
S-B2025-00325-Endotoxin,B2025-00325,FG-VA01,Endotoxin,EU/mL,0.0629,EU/mL,0.0,0.25,PASS,2025-11-29 02:34:00,2025-11-29 03:34:00,2025-11-30 12:09:21.787732,AN018,1.3995577283796297
S-B2025-00325-Bioburden,B2025-00325,FG-VA01,Bioburden,CFU/mL,4.3471,CFU/mL,0.0,10.0,PASS,2025-11-29 02:34:00,2025-11-29 03:34:00,2025-11-30 12:09:21.787732,AN013,1.3995577283796297
S-B2025-00326-Assay,B2025-00326,FG-VA01,Assay,API,106.596,%,95.0,105.0,OOS,2025-12-01 22:19:00,2025-12-02 03:19:00,2025-12-03 22:19:48.599305,AN017,2.0005624919560185
S-B2025-00326-Impurity A,B2025-00326,FG-VA01,Impurity A,Imp A,0.0244,%,0.0,0.5,PASS,2025-12-01 22:19:00,2025-12-02 03:19:00,2025-12-03 22:19:48.599305,AN005,2.0005624919560185
S-B2025-00326-pH,B2025-00326,FG-VA01,pH,pH,6.7969,,6.8,7.4,PASS,2025-12-01 22:19:00,2025-12-02 03:19:00,2025-12-03 22:19:48.599305,AN002,2.0005624919560185
S-B2025-00326-Endotoxin,B2025-00326,FG-VA01,Endotoxin,EU/mL,0.11,EU/mL,0.0,0.25,PASS,2025-12-01 22:19:00,2025-12-02 03:19:00,2025-12-03 22:19:48.599305,AN012,2.0005624919560185
S-B2025-00326-Bioburden,B2025-00326,FG-VA01,Bioburden,CFU/mL,1.1706,CFU/mL,0.0,10.0,PASS,2025-12-01 22:19:00,2025-12-02 03:19:00,2025-12-03 22:19:48.599305,AN020,2.0005624919560185
S-B2025-00327-Assay,B2025-00327,FG-VA01,Assay,API,98.6956,%,95.0,105.0,PASS,2025-12-02 09:16:00,2025-12-02 15:16:00,2025-12-03 13:06:16.967732,AN012,1.1599186080092594
S-B2025-00327-Impurity A,B2025-00327,FG-VA01,Impurity A,Imp A,0.1492,%,0.0,0.5,PASS,2025-12-02 09:16:00,2025-12-02 15:16:00,2025-12-03 13:06:16.967732,AN009,1.1599186080092594
S-B2025-00327-pH,B2025-00327,FG-VA01,pH,pH,7.404,,6.8,7.4,PASS,2025-12-02 09:16:00,2025-12-02 15:16:00,2025-12-03 13:06:16.967732,AN008,1.1599186080092594
S-B2025-00327-Endotoxin,B2025-00327,FG-VA01,Endotoxin,EU/mL,0.031,EU/mL,0.0,0.25,PASS,2025-12-02 09:16:00,2025-12-02 15:16:00,2025-12-03 13:06:16.967732,AN010,1.1599186080092594
S-B2025-00327-Bioburden,B2025-00327,FG-VA01,Bioburden,CFU/mL,1.5696,CFU/mL,0.0,10.0,PASS,2025-12-02 09:16:00,2025-12-02 15:16:00,2025-12-03 13:06:16.967732,AN003,1.1599186080092594
S-B2025-00328-Assay,B2025-00328,FG-SMALLM,Assay,API,101.9672,%,95.0,105.0,PASS,2025-11-28 14:33:00,2025-11-28 15:33:00,2025-11-30 03:25:41.144261,AN006,1.5365873178356482
S-B2025-00328-Impurity A,B2025-00328,FG-SMALLM,Impurity A,Imp A,0.147,%,0.0,0.5,PASS,2025-11-28 14:33:00,2025-11-28 15:33:00,2025-11-30 03:25:41.144261,AN010,1.5365873178356482
S-B2025-00328-pH,B2025-00328,FG-SMALLM,pH,pH,7.0709,,6.8,7.4,PASS,2025-11-28 14:33:00,2025-11-28 15:33:00,2025-11-30 03:25:41.144261,AN001,1.5365873178356482
S-B2025-00328-Endotoxin,B2025-00328,FG-SMALLM,Endotoxin,EU/mL,0.0573,EU/mL,0.0,0.25,PASS,2025-11-28 14:33:00,2025-11-28 15:33:00,2025-11-30 03:25:41.144261,AN017,1.5365873178356482
S-B2025-00328-Bioburden,B2025-00328,FG-SMALLM,Bioburden,CFU/mL,0.7692,CFU/mL,0.0,10.0,PASS,2025-11-28 14:33:00,2025-11-28 15:33:00,2025-11-30 03:25:41.144261,AN016,1.5365873178356482
S-B2025-00329-Assay,B2025-00329,FG-SMALLM,Assay,API,105.1859,%,95.0,105.0,OOT,2025-11-30 18:37:00,2025-11-30 22:37:00,2025-12-02 13:09:49.140658,AN001,1.7727909798379629
S-B2025-00329-Impurity A,B2025-00329,FG-SMALLM,Impurity A,Imp A,0.0696,%,0.0,0.5,PASS,2025-11-30 18:37:00,2025-11-30 22:37:00,2025-12-02 13:09:49.140658,AN012,1.7727909798379629
S-B2025-00329-pH,B2025-00329,FG-SMALLM,pH,pH,6.9601,,6.8,7.4,PASS,2025-11-30 18:37:00,2025-11-30 22:37:00,2025-12-02 13:09:49.140658,AN017,1.7727909798379629
S-B2025-00329-Endotoxin,B2025-00329,FG-SMALLM,Endotoxin,EU/mL,0.0074,EU/mL,0.0,0.25,PASS,2025-11-30 18:37:00,2025-11-30 22:37:00,2025-12-02 13:09:49.140658,AN015,1.7727909798379629
S-B2025-00329-Bioburden,B2025-00329,FG-SMALLM,Bioburden,CFU/mL,0.3896,CFU/mL,0.0,10.0,PASS,2025-11-30 18:37:00,2025-11-30 22:37:00,2025-12-02 13:09:49.140658,AN017,1.7727909798379629
S-B2025-00330-Assay,B2025-00330,FG-SMALLM,Assay,API,101.6531,%,95.0,105.0,PASS,2025-12-07 21:02:00,2025-12-07 23:02:00,2025-12-09 13:22:06.144752,AN017,1.6806266753703702
S-B2025-00330-Impurity A,B2025-00330,FG-SMALLM,Impurity A,Imp A,0.0408,%,0.0,0.5,PASS,2025-12-07 21:02:00,2025-12-07 23:02:00,2025-12-09 13:22:06.144752,AN016,1.6806266753703702
S-B2025-00330-pH,B2025-00330,FG-SMALLM,pH,pH,6.9598,,6.8,7.4,PASS,2025-12-07 21:02:00,2025-12-07 23:02:00,2025-12-09 13:22:06.144752,AN004,1.6806266753703702
S-B2025-00330-Endotoxin,B2025-00330,FG-SMALLM,Endotoxin,EU/mL,0.0845,EU/mL,0.0,0.25,PASS,2025-12-07 21:02:00,2025-12-07 23:02:00,2025-12-09 13:22:06.144752,AN018,1.6806266753703702
S-B2025-00330-Bioburden,B2025-00330,FG-SMALLM,Bioburden,CFU/mL,2.9359,CFU/mL,0.0,10.0,PASS,2025-12-07 21:02:00,2025-12-07 23:02:00,2025-12-09 13:22:06.144752,AN010,1.6806266753703702
S-B2025-00331-Assay,B2025-00331,FG-SMALLM,Assay,API,100.5241,%,95.0,105.0,PASS,2025-12-08 23:30:00,2025-12-09 03:30:00,2025-12-10 22:59:13.022282,AN019,1.9786229430787037
S-B2025-00331-Impurity A,B2025-00331,FG-SMALLM,Impurity A,Imp A,0.0794,%,0.0,0.5,PASS,2025-12-08 23:30:00,2025-12-09 03:30:00,2025-12-10 22:59:13.022282,AN017,1.9786229430787037
S-B2025-00331-pH,B2025-00331,FG-SMALLM,pH,pH,7.0375,,6.8,7.4,PASS,2025-12-08 23:30:00,2025-12-09 03:30:00,2025-12-10 22:59:13.022282,AN015,1.9786229430787037
S-B2025-00331-Endotoxin,B2025-00331,FG-SMALLM,Endotoxin,EU/mL,0.0358,EU/mL,0.0,0.25,PASS,2025-12-08 23:30:00,2025-12-09 03:30:00,2025-12-10 22:59:13.022282,AN002,1.9786229430787037
S-B2025-00331-Bioburden,B2025-00331,FG-SMALLM,Bioburden,CFU/mL,1.2005,CFU/mL,0.0,10.0,PASS,2025-12-08 23:30:00,2025-12-09 03:30:00,2025-12-10 22:59:13.022282,AN011,1.9786229430787037
S-B2025-00332-Assay,B2025-00332,FG-MAB1-FILL,Assay,API,98.5482,%,95.0,105.0,PASS,2025-11-30 00:46:00,2025-11-30 03:46:00,2025-12-02 08:36:28.647772,AN006,2.326720460324074
S-B2025-00332-Impurity A,B2025-00332,FG-MAB1-FILL,Impurity A,Imp A,0.6204,%,0.0,0.5,OOS,2025-11-30 00:46:00,2025-11-30 03:46:00,2025-12-02 08:36:28.647772,AN014,2.326720460324074
S-B2025-00332-pH,B2025-00332,FG-MAB1-FILL,pH,pH,6.9781,,6.8,7.4,PASS,2025-11-30 00:46:00,2025-11-30 03:46:00,2025-12-02 08:36:28.647772,AN017,2.326720460324074
S-B2025-00332-Endotoxin,B2025-00332,FG-MAB1-FILL,Endotoxin,EU/mL,0.0576,EU/mL,0.0,0.25,PASS,2025-11-30 00:46:00,2025-11-30 03:46:00,2025-12-02 08:36:28.647772,AN016,2.326720460324074
S-B2025-00332-Bioburden,B2025-00332,FG-MAB1-FILL,Bioburden,CFU/mL,10.3675,CFU/mL,0.0,10.0,OOT,2025-11-30 00:46:00,2025-11-30 03:46:00,2025-12-02 08:36:28.647772,AN009,2.326720460324074
S-B2025-00333-Assay,B2025-00333,FG-MAB1-FILL,Assay,API,100.5202,%,95.0,105.0,PASS,2025-11-30 02:31:00,2025-11-30 06:31:00,2025-12-01 17:59:03.027402,AN014,1.6444794838194445
S-B2025-00333-Impurity A,B2025-00333,FG-MAB1-FILL,Impurity A,Imp A,0.1548,%,0.0,0.5,PASS,2025-11-30 02:31:00,2025-11-30 06:31:00,2025-12-01 17:59:03.027402,AN009,1.6444794838194445
S-B2025-00333-pH,B2025-00333,FG-MAB1-FILL,pH,pH,7.4639,,6.8,7.4,PASS,2025-11-30 02:31:00,2025-11-30 06:31:00,2025-12-01 17:59:03.027402,AN015,1.6444794838194445
S-B2025-00333-Endotoxin,B2025-00333,FG-MAB1-FILL,Endotoxin,EU/mL,0.011,EU/mL,0.0,0.25,PASS,2025-11-30 02:31:00,2025-11-30 06:31:00,2025-12-01 17:59:03.027402,AN014,1.6444794838194445
S-B2025-00333-Bioburden,B2025-00333,FG-MAB1-FILL,Bioburden,CFU/mL,10.3742,CFU/mL,0.0,10.0,OOT,2025-11-30 02:31:00,2025-11-30 06:31:00,2025-12-01 17:59:03.027402,AN007,1.6444794838194445
S-B2025-00334-Assay,B2025-00334,FG-MAB1-FILL,Assay,API,99.791,%,95.0,105.0,PASS,2025-12-01 05:58:00,2025-12-01 07:58:00,2025-12-03 02:54:57.847815,AN014,1.8728917571180554
S-B2025-00334-Impurity A,B2025-00334,FG-MAB1-FILL,Impurity A,Imp A,0.2524,%,0.0,0.5,PASS,2025-12-01 05:58:00,2025-12-01 07:58:00,2025-12-03 02:54:57.847815,AN006,1.8728917571180554
S-B2025-00334-pH,B2025-00334,FG-MAB1-FILL,pH,pH,7.0505,,6.8,7.4,PASS,2025-12-01 05:58:00,2025-12-01 07:58:00,2025-12-03 02:54:57.847815,AN009,1.8728917571180554
S-B2025-00334-Endotoxin,B2025-00334,FG-MAB1-FILL,Endotoxin,EU/mL,0.0239,EU/mL,0.0,0.25,PASS,2025-12-01 05:58:00,2025-12-01 07:58:00,2025-12-03 02:54:57.847815,AN016,1.8728917571180554
S-B2025-00334-Bioburden,B2025-00334,FG-MAB1-FILL,Bioburden,CFU/mL,0.8949,CFU/mL,0.0,10.0,PASS,2025-12-01 05:58:00,2025-12-01 07:58:00,2025-12-03 02:54:57.847815,AN011,1.8728917571180554
S-B2025-00335-Assay,B2025-00335,FG-MAB1-FILL,Assay,API,101.4997,%,95.0,105.0,PASS,2025-12-02 06:52:00,2025-12-02 11:52:00,2025-12-03 15:10:06.892293,AN013,1.3459131052430555
S-B2025-00335-Impurity A,B2025-00335,FG-MAB1-FILL,Impurity A,Imp A,0.1787,%,0.0,0.5,PASS,2025-12-02 06:52:00,2025-12-02 11:52:00,2025-12-03 15:10:06.892293,AN001,1.3459131052430555
S-B2025-00335-pH,B2025-00335,FG-MAB1-FILL,pH,pH,7.0896,,6.8,7.4,PASS,2025-12-02 06:52:00,2025-12-02 11:52:00,2025-12-03 15:10:06.892293,AN001,1.3459131052430555
S-B2025-00335-Endotoxin,B2025-00335,FG-MAB1-FILL,Endotoxin,EU/mL,0.0239,EU/mL,0.0,0.25,PASS,2025-12-02 06:52:00,2025-12-02 11:52:00,2025-12-03 15:10:06.892293,AN011,1.3459131052430555
S-B2025-00335-Bioburden,B2025-00335,FG-MAB1-FILL,Bioburden,CFU/mL,1.7772,CFU/mL,0.0,10.0,PASS,2025-12-02 06:52:00,2025-12-02 11:52:00,2025-12-03 15:10:06.892293,AN001,1.3459131052430555
S-B2025-00336-Assay,B2025-00336,FG-MAB1-FILL,Assay,API,99.813,%,95.0,105.0,PASS,2025-12-03 21:49:00,2025-12-04 01:49:00,2025-12-05 11:58:43.622453,AN014,1.590088222835648
S-B2025-00336-Impurity A,B2025-00336,FG-MAB1-FILL,Impurity A,Imp A,0.1091,%,0.0,0.5,PASS,2025-12-03 21:49:00,2025-12-04 01:49:00,2025-12-05 11:58:43.622453,AN017,1.590088222835648
S-B2025-00336-pH,B2025-00336,FG-MAB1-FILL,pH,pH,7.2056,,6.8,7.4,PASS,2025-12-03 21:49:00,2025-12-04 01:49:00,2025-12-05 11:58:43.622453,AN004,1.590088222835648
S-B2025-00336-Endotoxin,B2025-00336,FG-MAB1-FILL,Endotoxin,EU/mL,0.0122,EU/mL,0.0,0.25,PASS,2025-12-03 21:49:00,2025-12-04 01:49:00,2025-12-05 11:58:43.622453,AN008,1.590088222835648
S-B2025-00336-Bioburden,B2025-00336,FG-MAB1-FILL,Bioburden,CFU/mL,0.5379,CFU/mL,0.0,10.0,PASS,2025-12-03 21:49:00,2025-12-04 01:49:00,2025-12-05 11:58:43.622453,AN016,1.590088222835648
S-B2025-00337-Assay,B2025-00337,FG-VA01,Assay,API,99.2841,%,95.0,105.0,PASS,2025-12-03 01:54:00,2025-12-03 07:54:00,2025-12-04 23:51:50.361671,AN007,1.9151662230439814
S-B2025-00337-Impurity A,B2025-00337,FG-VA01,Impurity A,Imp A,0.0788,%,0.0,0.5,PASS,2025-12-03 01:54:00,2025-12-03 07:54:00,2025-12-04 23:51:50.361671,AN005,1.9151662230439814
S-B2025-00337-pH,B2025-00337,FG-VA01,pH,pH,7.3969,,6.8,7.4,PASS,2025-12-03 01:54:00,2025-12-03 07:54:00,2025-12-04 23:51:50.361671,AN002,1.9151662230439814
S-B2025-00337-Endotoxin,B2025-00337,FG-VA01,Endotoxin,EU/mL,0.0825,EU/mL,0.0,0.25,PASS,2025-12-03 01:54:00,2025-12-03 07:54:00,2025-12-04 23:51:50.361671,AN005,1.9151662230439814
S-B2025-00337-Bioburden,B2025-00337,FG-VA01,Bioburden,CFU/mL,0.9162,CFU/mL,0.0,10.0,PASS,2025-12-03 01:54:00,2025-12-03 07:54:00,2025-12-04 23:51:50.361671,AN003,1.9151662230439814
S-B2025-00338-Assay,B2025-00338,FG-VA01,Assay,API,99.1297,%,95.0,105.0,PASS,2025-12-03 05:47:00,2025-12-03 09:47:00,2025-12-04 21:02:02.525043,AN008,1.635445891701389
S-B2025-00338-Impurity A,B2025-00338,FG-VA01,Impurity A,Imp A,0.0709,%,0.0,0.5,PASS,2025-12-03 05:47:00,2025-12-03 09:47:00,2025-12-04 21:02:02.525043,AN002,1.635445891701389
S-B2025-00338-pH,B2025-00338,FG-VA01,pH,pH,6.9325,,6.8,7.4,PASS,2025-12-03 05:47:00,2025-12-03 09:47:00,2025-12-04 21:02:02.525043,AN010,1.635445891701389
S-B2025-00338-Endotoxin,B2025-00338,FG-VA01,Endotoxin,EU/mL,0.0389,EU/mL,0.0,0.25,PASS,2025-12-03 05:47:00,2025-12-03 09:47:00,2025-12-04 21:02:02.525043,AN012,1.635445891701389
S-B2025-00338-Bioburden,B2025-00338,FG-VA01,Bioburden,CFU/mL,0.5881,CFU/mL,0.0,10.0,PASS,2025-12-03 05:47:00,2025-12-03 09:47:00,2025-12-04 21:02:02.525043,AN002,1.635445891701389
S-B2025-00339-Assay,B2025-00339,FG-VA01,Assay,API,105.1978,%,95.0,105.0,OOT,2025-12-06 19:35:00,2025-12-06 20:35:00,2025-12-07 22:34:13.816537,AN011,1.1244654691782408
S-B2025-00339-Impurity A,B2025-00339,FG-VA01,Impurity A,Imp A,0.0319,%,0.0,0.5,PASS,2025-12-06 19:35:00,2025-12-06 20:35:00,2025-12-07 22:34:13.816537,AN020,1.1244654691782408
S-B2025-00339-pH,B2025-00339,FG-VA01,pH,pH,6.984,,6.8,7.4,PASS,2025-12-06 19:35:00,2025-12-06 20:35:00,2025-12-07 22:34:13.816537,AN016,1.1244654691782408
S-B2025-00339-Endotoxin,B2025-00339,FG-VA01,Endotoxin,EU/mL,0.0338,EU/mL,0.0,0.25,PASS,2025-12-06 19:35:00,2025-12-06 20:35:00,2025-12-07 22:34:13.816537,AN004,1.1244654691782408
S-B2025-00339-Bioburden,B2025-00339,FG-VA01,Bioburden,CFU/mL,3.9409,CFU/mL,0.0,10.0,PASS,2025-12-06 19:35:00,2025-12-06 20:35:00,2025-12-07 22:34:13.816537,AN005,1.1244654691782408
