move_id,batch_id,material_id,qty_issued,uom,issue_date,storage_location,lot_id
GM-2025-002865,B2025-00345,RM-022,54.37,pcs,2025-12-15 23:00:00,RAW1,LOT-RM-014-0156
GM-2025-002866,B2025-00345,RM-011,45.12,L,2025-12-15 12:00:00,COLD,LOT-RM-025-0061
GM-2025-002867,B2025-00345,RM-019,45.71,pcs,2025-12-16 01:00:00,COLD,LOT-RM-009-0113
GM-2025-002868,B2025-00345,RM-017,58.85,pcs,2025-12-15 13:00:00,COLD,LOT-RM-002-0128
GM-2025-002869,B2025-00345,RM-024,54.5,L,2025-12-16 07:00:00,HAZ,LOT-RM-009-0231
GM-2025-002870,B2025-00345,RM-023,68.28,kg,2025-12-16 12:00:00,COLD,LOT-RM-016-0139
GM-2025-002871,B2025-00345,RM-006,51.69,kg,2025-12-16 06:00:00,COLD,LOT-RM-012-0096
GM-2025-002872,B2025-00346,RM-024,59.29,L,2025-12-17 19:00:00,HAZ,LOT-RM-024-0084
GM-2025-002873,B2025-00346,RM-015,31.12,L,2025-12-16 15:00:00,RAW1,LOT-RM-019-0218
GM-2025-002874,B2025-00346,RM-006,45.39,kg,2025-12-16 19:00:00,RAW2,LOT-RM-022-0081
GM-2025-002875,B2025-00346,RM-007,65.04,kg,2025-12-16 05:00:00,HAZ,LOT-RM-009-0213
GM-2025-002876,B2025-00346,RM-001,38.86,pcs,2025-12-16 10:00:00,RAW2,LOT-RM-014-0074
GM-2025-002877,B2025-00346,RM-025,53.1,pcs,2025-12-17 02:00:00,COLD,LOT-RM-020-0056
GM-2025-002878,B2025-00346,RM-021,68.45,kg,2025-12-16 11:00:00,RAW2,LOT-RM-025-0180
GM-2025-002879,B2025-00346,RM-012,69.5,pcs,2025-12-17 19:00:00,RAW1,LOT-RM-002-0001
GM-2025-002880,B2025-00347,RM-021,68.12,kg,2025-12-21 18:00:00,RAW2,LOT-RM-010-0169
GM-2025-002881,B2025-00347,RM-023,68.67,kg,2025-12-21 04:00:00,RAW1,LOT-RM-015-0239
GM-2025-002882,B2025-00347,RM-016,33.84,L,2025-12-20 21:00:00,HAZ,LOT-RM-025-0061
GM-2025-002883,B2025-00347,RM-018,86.61,kg,2025-12-22 09:00:00,RAW2,LOT-RM-001-0163
GM-2025-002884,B2025-00347,RM-002,46.87,pcs,2025-12-21 22:00:00,HAZ,LOT-RM-004-0041
GM-2025-002885,B2025-00347,RM-014,54.99,L,2025-12-21 20:00:00,COLD,LOT-RM-012-0138
GM-2025-002886,B2025-00347,RM-020,47.62,pcs,2025-12-22 10:00:00,RAW2,LOT-RM-016-0159
GM-2025-002887,B2025-00347,RM-005,71.94,pcs,2025-12-21 15:00:00,COLD,LOT-RM-002-0183
GM-2025-002888,B2025-00348,RM-012,62.4,pcs,2025-12-11 03:00:00,COLD,LOT-RM-009-0044
GM-2025-002889,B2025-00348,RM-004,56.46,kg,2025-12-10 03:00:00,COLD,LOT-RM-009-0044
GM-2025-002890,B2025-00348,RM-020,54.79,pcs,2025-12-11 11:00:00,COLD,LOT-RM-023-0036
GM-2025-002891,B2025-00348,RM-010,33.22,kg,2025-12-11 13:00:00,COLD,LOT-RM-013-0026
GM-2025-002892,B2025-00348,RM-022,55.32,pcs,2025-12-10 17:00:00,RAW1,LOT-RM-002-0129
GM-2025-002893,B2025-00348,RM-009,43.81,pcs,2025-12-10 12:00:00,HAZ,LOT-RM-011-0095
GM-2025-002894,B2025-00348,RM-023,67.69,kg,2025-12-11 07:00:00,RAW1,LOT-RM-012-0115
GM-2025-002895,B2025-00348,RM-002,51.69,pcs,2025-12-09 20:00:00,RAW1,LOT-RM-003-0087
GM-2025-002896,B2025-00348,RM-001,32.64,pcs,2025-12-09 19:00:00,RAW1,LOT-RM-008-0093
GM-2025-002897,B2025-00348,RM-006,53.7,kg,2025-12-10 11:00:00,RAW1,LOT-RM-009-0067
GM-2025-002898,B2025-00349,RM-020,55.35,pcs,2025-12-14 03:00:00,COLD,LOT-RM-010-0069
GM-2025-002899,B2025-00349,RM-006,58.36,kg,2025-12-14 04:00:00,RAW2,LOT-RM-017-0196
GM-2025-002900,B2025-00349,RM-014,68.09,L,2025-12-13 21:00:00,RAW2,LOT-RM-007-0092
GM-2025-002901,B2025-00349,RM-023,57.82,kg,2025-12-13 07:00:00,COLD,LOT-RM-009-0113
GM-2025-002902,B2025-00349,RM-008,35.58,kg,2025-12-14 07:00:00,COLD,LOT-RM-015-0029
GM-2025-002903,B2025-00349,RM-007,48.03,kg,2025-12-14 03:00:00,RAW1,LOT-RM-007-0092
GM-2025-002904,B2025-00349,RM-003,27.0,kg,2025-12-14 11:00:00,COLD,LOT-RM-025-0180
GM-2025-002905,B2025-00349,RM-010,46.4,kg,2025-12-14 10:00:00,HAZ,LOT-RM-016-0052
GM-2025-002906,B2025-00349,RM-005,59.08,pcs,2025-12-13 14:00:00,COLD,LOT-RM-019-0217
GM-2025-002907,B2025-00349,RM-004,75.53,kg,2025-12-14 12:00:00,RAW2,LOT-RM-014-0010
GM-2025-002908,B2025-00349,RM-013,64.52,L,2025-12-13 19:00:00,RAW2,LOT-RM-001-0126
GM-2025-002909,B2025-00349,RM-002,62.34,pcs,2025-12-14 06:00:00,RAW1,LOT-RM-021-0057
GM-2025-002910,B2025-00350,RM-024,47.29,L,2025-12-13 11:00:00,RAW2,LOT-RM-002-0108
GM-2025-002911,B2025-00350,RM-020,48.39,pcs,2025-12-13 09:00:00,RAW1,LOT-RM-022-0177
GM-2025-002912,B2025-00350,RM-013,65.18,L,2025-12-13 16:00:00,RAW2,LOT-RM-008-0212
GM-2025-002913,B2025-00350,RM-021,71.99,kg,2025-12-14 21:00:00,RAW2,LOT-RM-004-0110
GM-2025-002914,B2025-00350,RM-009,34.95,pcs,2025-12-13 06:00:00,HAZ,LOT-RM-003-0130
GM-2025-002915,B2025-00350,RM-011,36.99,L,2025-12-14 14:00:00,RAW2,LOT-RM-003-0208
GM-2025-002916,B2025-00350,RM-022,64.4,pcs,2025-12-14 15:00:00,RAW1,LOT-RM-006-0091
GM-2025-002917,B2025-00350,RM-002,55.2,pcs,2025-12-13 15:00:00,HAZ,LOT-RM-017-0140
GM-2025-002918,B2025-00351,RM-016,26.44,L,2025-12-14 04:00:00,RAW1,LOT-RM-014-0074
GM-2025-002919,B2025-00351,RM-009,36.97,pcs,2025-12-15 03:00:00,HAZ,LOT-RM-012-0048
GM-2025-002920,B2025-00351,RM-003,46.42,kg,2025-12-14 12:00:00,RAW1,LOT-RM-022-0081
GM-2025-002921,B2025-00351,RM-023,49.08,kg,2025-12-14 03:00:00,RAW1,LOT-RM-010-0114
GM-2025-002922,B2025-00351,RM-004,58.34,kg,2025-12-15 12:00:00,COLD,LOT-RM-025-0105
GM-2025-002923,B2025-00351,RM-025,41.97,pcs,2025-12-14 12:00:00,RAW2,LOT-RM-015-0238
GM-2025-002924,B2025-00351,RM-014,52.31,L,2025-12-14 12:00:00,RAW2,LOT-RM-023-0124
GM-2025-002925,B2025-00351,RM-015,60.12,L,2025-12-15 00:00:00,RAW1,LOT-RM-013-0026
GM-2025-002926,B2025-00351,RM-002,57.61,pcs,2025-12-15 00:00:00,RAW1,LOT-RM-007-0092
GM-2025-002927,B2025-00351,RM-017,50.09,pcs,2025-12-14 19:00:00,HAZ,LOT-RM-012-0049
GM-2025-002928,B2025-00351,RM-010,47.27,kg,2025-12-14 10:00:00,COLD,LOT-RM-001-0223
GM-2025-002929,B2025-00351,RM-013,40.61,L,2025-12-14 16:00:00,HAZ,LOT-RM-009-0023
GM-2025-002930,B2025-00352,RM-003,35.08,kg,2025-12-15 01:00:00,HAZ,LOT-RM-015-0239
GM-2025-002931,B2025-00352,RM-016,36.98,L,2025-12-14 07:00:00,HAZ,LOT-RM-007-0151
GM-2025-002932,B2025-00352,RM-005,63.28,pcs,2025-12-14 01:00:00,COLD,LOT-RM-022-0058
GM-2025-002933,B2025-00352,RM-018,53.4,kg,2025-12-14 10:00:00,HAZ,LOT-RM-021-0035
GM-2025-002934,B2025-00352,RM-020,48.11,pcs,2025-12-15 10:00:00,COLD,LOT-RM-004-0228
GM-2025-002935,B2025-00352,RM-004,59.45,kg,2025-12-14 21:00:00,HAZ,LOT-RM-009-0068
GM-2025-002936,B2025-00352,RM-002,32.1,pcs,2025-12-14 18:00:00,RAW1,LOT-RM-014-0157
GM-2025-002937,B2025-00352,RM-019,27.08,pcs,2025-12-15 10:00:00,RAW1,LOT-RM-022-0177
GM-2025-002938,B2025-00352,RM-025,49.2,pcs,2025-12-13 23:00:00,RAW1,LOT-RM-017-0013
GM-2025-002939,B2025-00352,RM-022,58.26,pcs,2025-12-15 07:00:00,COLD,LOT-RM-022-0123
GM-2025-002940,B2025-00352,RM-008,39.16,kg,2025-12-14 11:00:00,RAW1,LOT-RM-011-0137
GM-2025-002941,B2025-00352,RM-007,42.68,kg,2025-12-14 11:00:00,COLD,LOT-RM-006-0042
GM-2025-002942,B2025-00353,RM-013,55.02,L,2025-12-19 06:00:00,RAW1,LOT-RM-016-0139
GM-2025-002943,B2025-00353,RM-019,29.35,pcs,2025-12-18 23:00:00,HAZ,LOT-RM-014-0170
GM-2025-002944,B2025-00353,RM-020,53.99,pcs,2025-12-18 18:00:00,COLD,LOT-RM-009-0232
GM-2025-002945,B2025-00353,RM-015,71.35,L,2025-12-18 03:00:00,RAW2,LOT-RM-007-0167
GM-2025-002946,B2025-00353,RM-017,78.61,pcs,2025-12-18 03:00:00,HAZ,LOT-RM-012-0071
GM-2025-002947,B2025-00353,RM-010,62.43,kg,2025-12-19 08:00:00,COLD,LOT-RM-016-0159
GM-2025-002948,B2025-00354,RM-021,70.99,kg,2025-12-23 21:00:00,COLD,LOT-RM-009-0113
GM-2025-002949,B2025-00354,RM-025,56.72,pcs,2025-12-22 18:00:00,COLD,LOT-RM-008-0211
GM-2025-002950,B2025-00354,RM-022,51.48,pcs,2025-12-23 15:00:00,COLD,LOT-RM-001-0163
GM-2025-002951,B2025-00354,RM-018,51.54,kg,2025-12-24 05:00:00,COLD,LOT-RM-015-0194
GM-2025-002952,B2025-00354,RM-002,60.41,pcs,2025-12-23 17:00:00,RAW2,LOT-RM-022-0243
GM-2025-002953,B2025-00354,RM-011,31.82,L,2025-12-23 17:00:00,RAW1,LOT-RM-016-0216
GM-2025-002954,B2025-00354,RM-013,56.13,L,2025-12-23 21:00:00,RAW1,LOT-RM-010-0046
GM-2025-002955,B2025-00354,RM-008,39.88,kg,2025-12-22 17:00:00,RAW1,LOT-RM-009-0113
GM-2025-002956,B2025-00354,RM-010,37.56,kg,2025-12-24 07:00:00,HAZ,LOT-RM-009-0188
GM-2025-002957,B2025-00354,RM-020,60.78,pcs,2025-12-23 18:00:00,RAW1,LOT-RM-007-0210
GM-2025-002958,B2025-00354,RM-006,42.42,kg,2025-12-22 16:00:00,COLD,LOT-RM-010-0136
GM-2025-002959,B2025-00354,RM-009,44.55,pcs,2025-12-23 18:00:00,RAW2,LOT-RM-003-0164
GM-2025-002960,B2025-00355,RM-017,37.17,pcs,2025-12-23 01:00:00,HAZ,LOT-RM-005-0004
GM-2025-002961,B2025-00355,RM-016,52.49,L,2025-12-23 17:00:00,COLD,LOT-RM-012-0235
GM-2025-002962,B2025-00355,RM-001,37.67,pcs,2025-12-23 12:00:00,COLD,LOT-RM-003-0208
GM-2025-002963,B2025-00355,RM-004,53.61,kg,2025-12-23 02:00:00,COLD,LOT-RM-022-0204
GM-2025-002964,B2025-00355,RM-002,53.12,pcs,2025-12-23 09:00:00,HAZ,LOT-RM-002-0128
GM-2025-002965,B2025-00355,RM-006,64.54,kg,2025-12-24 20:00:00,RAW2,LOT-RM-009-0134
GM-2025-002966,B2025-00355,RM-005,72.64,pcs,2025-12-23 21:00:00,RAW1,LOT-RM-009-0022
GM-2025-002967,B2025-00355,RM-013,68.55,L,2025-12-23 07:00:00,RAW2,LOT-RM-003-0164
GM-2025-002968,B2025-00355,RM-010,53.52,kg,2025-12-22 21:00:00,RAW2,LOT-RM-010-0136
GM-2025-002969,B2025-00355,RM-015,60.69,L,2025-12-24 04:00:00,COLD,LOT-RM-014-0193
GM-2025-002970,B2025-00355,RM-003,50.4,kg,2025-12-23 23:00:00,RAW1,LOT-RM-018-0199
GM-2025-002971,B2025-00355,RM-011,42.73,L,2025-12-23 01:00:00,RAW2,LOT-RM-014-0157
GM-2025-002972,B2025-00356,RM-023,50.59,kg,2025-12-25 04:00:00,RAW1,LOT-RM-012-0071
GM-2025-002973,B2025-00356,RM-006,58.31,kg,2025-12-24 15:00:00,RAW1,LOT-RM-004-0228
GM-2025-002974,B2025-00356,RM-017,75.82,pcs,2025-12-23 19:00:00,RAW2,LOT-RM-010-0214
GM-2025-002975,B2025-00356,RM-010,38.99,kg,2025-12-24 00:00:00,HAZ,LOT-RM-020-0120
GM-2025-002976,B2025-00356,RM-016,34.12,L,2025-12-25 06:00:00,RAW1,LOT-RM-011-0095
GM-2025-002977,B2025-00356,RM-004,58.07,kg,2025-12-24 14:00:00,RAW2,LOT-RM-021-0144
GM-2025-002978,B2025-00356,RM-009,29.12,pcs,2025-12-24 21:00:00,HAZ,LOT-RM-006-0150
GM-2025-002979,B2025-00356,RM-008,39.87,kg,2025-12-24 07:00:00,RAW2,LOT-RM-008-0211
GM-2025-002980,B2025-00356,RM-007,56.41,kg,2025-12-24 17:00:00,RAW1,LOT-RM-017-0161
GM-2025-002981,B2025-00356,RM-012,65.31,pcs,2025-12-25 12:00:00,COLD,LOT-RM-011-0191
GM-2025-002982,B2025-00356,RM-025,78.87,pcs,2025-12-25 02:00:00,RAW1,LOT-RM-015-0194
GM-2025-002983,B2025-00356,RM-018,56.82,kg,2025-12-25 16:00:00,HAZ,LOT-RM-013-0192
GM-2025-002984,B2025-00357,RM-021,77.39,kg,2025-12-26 05:00:00,COLD,LOT-RM-014-0050
GM-2025-002985,B2025-00357,RM-014,44.69,L,2025-12-24 19:00:00,HAZ,LOT-RM-008-0006
GM-2025-002986,B2025-00357,RM-004,81.41,kg,2025-12-26 10:00:00,RAW1,LOT-RM-017-0032
GM-2025-002987,B2025-00357,RM-008,56.15,kg,2025-12-25 23:00:00,RAW2,LOT-RM-021-0202
GM-2025-002988,B2025-00357,RM-022,41.72,pcs,2025-12-26 00:00:00,RAW1,LOT-RM-004-0003
GM-2025-002989,B2025-00358,RM-023,58.18,kg,2025-12-20 12:00:00,RAW2,LOT-RM-021-0219
GM-2025-002990,B2025-00358,RM-019,31.03,pcs,2025-12-20 14:00:00,HAZ,LOT-RM-017-0079
GM-2025-002991,B2025-00358,RM-003,25.21,kg,2025-12-19 10:00:00,COLD,LOT-RM-005-0090
GM-2025-002992,B2025-00358,RM-005,74.38,pcs,2025-12-19 09:00:00,RAW2,LOT-RM-008-0186
GM-2025-002993,B2025-00358,RM-016,51.39,L,2025-12-20 05:00:00,RAW1,LOT-RM-024-0147
GM-2025-002994,B2025-00358,RM-012,65.46,pcs,2025-12-19 05:00:00,COLD,LOT-RM-008-0212
GM-2025-002995,B2025-00358,RM-004,84.31,kg,2025-12-20 12:00:00,RAW1,LOT-RM-021-0220
GM-2025-002996,B2025-00358,RM-013,59.34,L,2025-12-20 10:00:00,RAW1,LOT-RM-015-0011
GM-2025-002997,B2025-00359,RM-020,60.79,pcs,2025-12-22 21:00:00,RAW1,LOT-RM-003-0226
GM-2025-002998,B2025-00359,RM-015,35.81,L,2025-12-22 09:00:00,COLD,LOT-RM-017-0055
GM-2025-002999,B2025-00359,RM-009,34.74,pcs,2025-12-23 22:00:00,HAZ,LOT-RM-016-0053
GM-2025-003000,B2025-00359,RM-018,41.86,kg,2025-12-23 02:00:00,RAW1,LOT-RM-009-0232
GM-2025-003001,B2025-00359,RM-004,74.15,kg,2025-12-22 22:00:00,HAZ,LOT-RM-016-0053
GM-2025-003002,B2025-00359,RM-021,72.98,kg,2025-12-23 01:00:00,HAZ,LOT-RM-023-0036
GM-2025-003003,B2025-00359,RM-002,30.28,pcs,2025-12-23 05:00:00,RAW1,LOT-RM-020-0056
GM-2025-003004,B2025-00359,RM-019,41.17,pcs,2025-12-23 21:00:00,COLD,LOT-RM-006-0131
GM-2025-003005,B2025-00359,RM-003,33.44,kg,2025-12-23 23:00:00,HAZ,LOT-RM-024-0146
GM-2025-003006,B2025-00360,RM-022,45.78,pcs,2025-12-25 05:00:00,COLD,LOT-RM-025-0062
GM-2025-003007,B2025-00360,RM-017,59.37,pcs,2025-12-26 07:00:00,RAW1,LOT-RM-001-0181
GM-2025-003008,B2025-00360,RM-005,67.6,pcs,2025-12-24 16:00:00,COLD,LOT-RM-017-0140
GM-2025-003009,B2025-00360,RM-023,54.57,kg,2025-12-25 12:00:00,HAZ,LOT-RM-010-0024
GM-2025-003010,B2025-00360,RM-019,35.85,pcs,2025-12-25 15:00:00,COLD,LOT-RM-015-0116
GM-2025-003011,B2025-00360,RM-006,37.28,kg,2025-12-26 10:00:00,RAW2,LOT-RM-009-0023
GM-2025-003012,B2025-00360,RM-013,50.65,L,2025-12-26 09:00:00,COLD,LOT-RM-023-0221
GM-2025-003013,B2025-00360,RM-008,18.71,kg,2025-12-25 16:00:00,HAZ,LOT-RM-025-0062
GM-2025-003014,B2025-00361,RM-003,28.67,kg,2025-12-23 23:00:00,RAW2,LOT-RM-007-0092
GM-2025-003015,B2025-00361,RM-024,59.87,L,2025-12-23 09:00:00,RAW1,LOT-RM-013-0026
GM-2025-003016,B2025-00361,RM-010,36.16,kg,2025-12-23 11:00:00,COLD,LOT-RM-003-0064
GM-2025-003017,B2025-00361,RM-001,13.62,pcs,2025-12-23 12:00:00,RAW1,LOT-RM-010-0169
GM-2025-003018,B2025-00361,RM-017,68.1,pcs,2025-12-22 19:00:00,RAW2,LOT-RM-020-0121
GM-2025-003019,B2025-00361,RM-023,58.19,kg,2025-12-23 18:00:00,RAW2,LOT-RM-018-0117
GM-2025-003020,B2025-00361,RM-008,55.82,kg,2025-12-22 12:00:00,RAW2,LOT-RM-017-0140
GM-2025-003021,B2025-00361,RM-022,62.2,pcs,2025-12-24 01:00:00,HAZ,LOT-RM-017-0197
GM-2025-003022,B2025-00361,RM-009,52.16,pcs,2025-12-24 04:00:00,HAZ,LOT-RM-025-0105
GM-2025-003023,B2025-00361,RM-011,56.84,L,2025-12-22 11:00:00,COLD,LOT-RM-012-0235
GM-2025-003024,B2025-00361,RM-005,61.94,pcs,2025-12-23 02:00:00,COLD,LOT-RM-010-0046
GM-2025-003025,B2025-00361,RM-006,50.25,kg,2025-12-23 20:00:00,RAW1,LOT-RM-013-0097
GM-2025-003026,B2025-00362,RM-004,74.65,kg,2025-12-26 21:00:00,RAW1,LOT-RM-007-0210
GM-2025-003027,B2025-00362,RM-011,43.39,L,2025-12-28 02:00:00,HAZ,LOT-RM-006-0020
GM-2025-003028,B2025-00362,RM-019,14.8,pcs,2025-12-26 07:00:00,RAW1,LOT-RM-017-0160
GM-2025-003029,B2025-00362,RM-021,89.85,kg,2025-12-28 01:00:00,HAZ,LOT-RM-022-0243
GM-2025-003030,B2025-00362,RM-020,51.39,pcs,2025-12-27 01:00:00,RAW2,LOT-RM-002-0086
GM-2025-003031,B2025-00362,RM-012,50.03,pcs,2025-12-27 15:00:00,COLD,LOT-RM-025-0105
GM-2025-003032,B2025-00362,RM-003,46.42,kg,2025-12-26 21:00:00,RAW1,LOT-RM-012-0096
GM-2025-003033,B2025-00362,RM-015,61.68,L,2025-12-26 12:00:00,RAW1,LOT-RM-012-0049
GM-2025-003034,B2025-00362,RM-008,45.61,kg,2025-12-27 23:00:00,RAW1,LOT-RM-021-0035
GM-2025-003035,B2025-00363,RM-020,73.93,pcs,2025-12-27 08:00:00,RAW1,LOT-RM-009-0068
GM-2025-003036,B2025-00363,RM-018,75.17,kg,2025-12-27 04:00:00,HAZ,LOT-RM-002-0108
GM-2025-003037,B2025-00363,RM-013,59.79,L,2025-12-27 08:00:00,HAZ,LOT-RM-021-0035
GM-2025-003038,B2025-00363,RM-005,74.51,pcs,2025-12-28 03:00:00,RAW1,LOT-RM-009-0068
GM-2025-003039,B2025-00363,RM-007,65.67,kg,2025-12-28 11:00:00,COLD,LOT-RM-017-0174
GM-2025-003040,B2025-00363,RM-004,63.26,kg,2025-12-27 12:00:00,HAZ,LOT-RM-016-0030
GM-2025-003041,B2025-00363,RM-021,97.95,kg,2025-12-28 04:00:00,RAW2,LOT-RM-009-0152
GM-2025-003042,B2025-00363,RM-022,60.3,pcs,2025-12-27 15:00:00,RAW2,LOT-RM-015-0238
GM-2025-003043,B2025-00363,RM-009,40.07,pcs,2025-12-26 20:00:00,HAZ,LOT-RM-004-0148
GM-2025-003044,B2025-00363,RM-014,68.01,L,2025-12-26 21:00:00,HAZ,LOT-RM-001-0127
GM-2025-003045,B2025-00363,RM-011,43.76,L,2025-12-27 20:00:00,COLD,LOT-RM-023-0178
GM-2025-003046,B2025-00363,RM-003,39.66,kg,2025-12-28 19:00:00,RAW1,LOT-RM-024-0146
GM-2025-003047,B2025-00364,RM-023,65.74,kg,2025-12-27 02:00:00,COLD,LOT-RM-018-0241
GM-2025-003048,B2025-00364,RM-022,64.94,pcs,2025-12-28 06:00:00,HAZ,LOT-RM-017-0196
GM-2025-003049,B2025-00364,RM-003,16.95,kg,2025-12-27 08:00:00,COLD,LOT-RM-015-0194
GM-2025-003050,B2025-00364,RM-005,56.5,pcs,2025-12-27 13:00:00,RAW1,LOT-RM-021-0220
GM-2025-003051,B2025-00364,RM-004,48.69,kg,2025-12-28 12:00:00,RAW2,LOT-RM-009-0213
GM-2025-003052,B2025-00364,RM-001,34.13,pcs,2025-12-27 12:00:00,HAZ,LOT-RM-021-0035
GM-2025-003053,B2025-00364,RM-006,59.43,kg,2025-12-27 22:00:00,RAW1,LOT-RM-018-0117
GM-2025-003054,B2025-00365,RM-006,37.28,kg,2025-12-29 07:00:00,RAW1,LOT-RM-006-0165
GM-2025-003055,B2025-00365,RM-014,68.42,L,2025-12-29 22:00:00,RAW1,LOT-RM-021-0202
GM-2025-003056,B2025-00365,RM-002,63.46,pcs,2025-12-29 01:00:00,HAZ,LOT-RM-013-0215
GM-2025-003057,B2025-00365,RM-013,52.78,L,2025-12-29 12:00:00,RAW1,LOT-RM-016-0052
GM-2025-003058,B2025-00365,RM-007,55.88,kg,2025-12-29 14:00:00,RAW2,LOT-RM-009-0152
GM-2025-003059,B2025-00365,RM-009,61.9,pcs,2025-12-30 03:00:00,RAW1,LOT-RM-003-0130
GM-2025-003060,B2025-00365,RM-025,52.79,pcs,2025-12-30 02:00:00,RAW2,LOT-RM-018-0141
GM-2025-003061,B2025-00365,RM-017,67.58,pcs,2025-12-30 01:00:00,HAZ,LOT-RM-007-0167
GM-2025-003062,B2025-00365,RM-024,46.69,L,2025-12-30 18:00:00,COLD,LOT-RM-006-0132
GM-2025-003063,B2025-00366,RM-002,74.97,pcs,2025-12-30 18:00:00,RAW2,LOT-RM-017-0055
GM-2025-003064,B2025-00366,RM-015,52.64,L,2025-12-29 21:00:00,COLD,LOT-RM-016-0195
GM-2025-003065,B2025-00366,RM-025,61.36,pcs,2025-12-30 02:00:00,HAZ,LOT-RM-005-0004
GM-2025-003066,B2025-00366,RM-019,24.24,pcs,2025-12-29 12:00:00,RAW1,LOT-RM-023-0060
GM-2025-003067,B2025-00366,RM-012,48.38,pcs,2025-12-30 17:00:00,RAW1,LOT-RM-013-0155
GM-2025-003068,B2025-00366,RM-004,39.88,kg,2025-12-28 20:00:00,RAW1,LOT-RM-021-0242
GM-2025-003069,B2025-00366,RM-014,69.65,L,2025-12-29 18:00:00,RAW2,LOT-RM-006-0132
GM-2025-003070,B2025-00366,RM-023,63.31,kg,2025-12-30 12:00:00,HAZ,LOT-RM-008-0006
GM-2025-003071,B2025-00367,RM-005,65.85,pcs,2026-01-04 10:00:00,RAW2,LOT-RM-020-0102
GM-2025-003072,B2025-00367,RM-007,41.87,kg,2026-01-03 08:00:00,COLD,LOT-RM-009-0068
GM-2025-003073,B2025-00367,RM-011,56.61,L,2026-01-03 10:00:00,RAW1,LOT-RM-014-0237
GM-2025-003074,B2025-00367,RM-016,58.5,L,2026-01-03 16:00:00,RAW1,LOT-RM-009-0168
GM-2025-003075,B2025-00367,RM-006,46.62,kg,2026-01-03 10:00:00,RAW2,LOT-RM-007-0229
GM-2025-003076,B2025-00367,RM-004,62.36,kg,2026-01-03 05:00:00,RAW1,LOT-RM-008-0186
GM-2025-003077,B2025-00367,RM-008,54.12,kg,2026-01-04 17:00:00,COLD,LOT-RM-015-0116
GM-2025-003078,B2025-00368,RM-015,47.96,L,2025-12-28 14:00:00,RAW1,LOT-RM-010-0069
GM-2025-003079,B2025-00368,RM-024,45.21,L,2025-12-30 06:00:00,COLD,LOT-RM-022-0017
GM-2025-003080,B2025-00368,RM-009,28.87,pcs,2025-12-28 07:00:00,RAW1,LOT-RM-001-0182
GM-2025-003081,B2025-00368,RM-020,60.7,pcs,2025-12-30 02:00:00,HAZ,LOT-RM-022-0177
GM-2025-003082,B2025-00368,RM-014,69.78,L,2025-12-29 19:00:00,COLD,LOT-RM-013-0026
GM-2025-003083,B2025-00368,RM-006,38.32,kg,2025-12-29 18:00:00,RAW2,LOT-RM-004-0041
GM-2025-003084,B2025-00368,RM-021,69.9,kg,2025-12-28 23:00:00,COLD,LOT-RM-020-0200
GM-2025-003085,B2025-00368,RM-003,36.15,kg,2025-12-28 21:00:00,RAW1,LOT-RM-021-0016
GM-2025-003086,B2025-00368,RM-007,41.22,kg,2025-12-29 21:00:00,HAZ,LOT-RM-002-0183
GM-2025-003087,B2025-00368,RM-002,48.29,pcs,2025-12-29 21:00:00,COLD,LOT-RM-013-0026
GM-2025-003088,B2025-00368,RM-022,54.0,pcs,2025-12-29 22:00:00,RAW2,LOT-RM-025-0037
GM-2025-003089,B2025-00368,RM-018,60.95,kg,2025-12-30 06:00:00,COLD,LOT-RM-017-0140
GM-2025-003090,B2025-00369,RM-017,43.72,pcs,2025-12-28 21:00:00,HAZ,LOT-RM-002-0039
GM-2025-003091,B2025-00369,RM-014,71.44,L,2025-12-30 19:00:00,HAZ,LOT-RM-008-0066
GM-2025-003092,B2025-00369,RM-007,41.17,kg,2025-12-30 08:00:00,HAZ,LOT-RM-016-0053
GM-2025-003093,B2025-00369,RM-004,57.99,kg,2025-12-29 07:00:00,RAW2,LOT-RM-012-0096
GM-2025-003094,B2025-00369,RM-003,61.93,kg,2025-12-29 01:00:00,HAZ,LOT-RM-016-0216
GM-2025-003095,B2025-00369,RM-013,52.43,L,2025-12-29 15:00:00,RAW2,LOT-RM-012-0048
GM-2025-003096,B2025-00369,RM-002,59.98,pcs,2025-12-29 14:00:00,RAW1,LOT-RM-009-0068
GM-2025-003097,B2025-00369,RM-015,59.32,L,2025-12-30 16:00:00,RAW2,LOT-RM-009-0045
GM-2025-003098,B2025-00369,RM-010,49.47,kg,2025-12-29 22:00:00,RAW1,LOT-RM-014-0028
GM-2025-003099,B2025-00369,RM-021,76.05,kg,2025-12-30 06:00:00,RAW1,LOT-RM-014-0010
GM-2025-003100,B2025-00369,RM-019,41.18,pcs,2025-12-29 08:00:00,COLD,LOT-RM-014-0098
GM-2025-003101,B2025-00369,RM-018,62.42,kg,2025-12-30 05:00:00,HAZ,LOT-RM-013-0026
GM-2025-003102,B2025-00370,RM-002,52.04,pcs,2025-12-29 21:00:00,RAW1,LOT-RM-022-0122
GM-2025-003103,B2025-00370,RM-003,29.19,kg,2025-12-29 08:00:00,RAW2,LOT-RM-017-0140
GM-2025-003104,B2025-00370,RM-009,40.66,pcs,2025-12-30 09:00:00,HAZ,LOT-RM-023-0178
GM-2025-003105,B2025-00370,RM-022,65.28,pcs,2025-12-31 01:00:00,RAW2,LOT-RM-020-0015
